Year,Institute,Percentile,R56_Awards,R01_Equivalent_Awards,Not_Awarded,Funded_Total,Applications_Total,Funding_Rate,R56_Suppressed,Percentile_Band
2022,NIA,38,2.0,0,19,2.0,21.0,0.09523809523809523,False,26+
2022,NIA,39,3.0,0,21,3.0,24.0,0.125,False,26+
2022,NIA,40,2.0,0,22,2.0,24.0,0.08333333333333333,False,26+
2022,NIA,41,1.0,0,20,1.0,21.0,0.047619047619047616,False,26+
2022,NIA,42,2.0,0,25,2.0,27.0,0.07407407407407407,False,26+
2022,NIA,43,1.0,0,21,1.0,22.0,0.045454545454545456,False,26+
2022,NIA,44,0.0,1,26,1.0,27.0,0.037037037037037035,False,26+
2022,NIA,45,0.0,0,22,0.0,22.0,0.0,False,26+
2022,NIA,46,2.0,0,20,2.0,22.0,0.09090909090909091,False,26+
2022,NIA,47,0.0,0,34,0.0,34.0,0.0,False,26+
2022,NIA,48,1.0,0,23,1.0,24.0,0.041666666666666664,False,26+
2022,NIA,49,0.0,0,18,0.0,18.0,0.0,False,26+
2022,NIA,50,1.0,0,29,1.0,30.0,0.03333333333333333,False,26+
2022,NIA,51,0.0,0,31,0.0,31.0,0.0,False,26+
2022,NIA,52,0.0,0,16,0.0,16.0,0.0,False,26+
2022,NIA,53,0.0,0,15,0.0,15.0,0.0,False,26+
2022,NIA,54,0.0,0,4,0.0,4.0,0.0,False,26+
2022,NIA,55,0.0,0,3,0.0,3.0,0.0,False,26+
2022,NIA,56,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIA,57,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIA,58,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIA,59,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIA,61,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIAAA,1,0.0,5,1,5.0,6.0,0.8333333333333334,False,1-5
2022,NIAAA,2,0.0,3,0,3.0,3.0,1.0,False,1-5
2022,NIAAA,3,0.0,2,0,2.0,2.0,1.0,False,1-5
2022,NIAAA,4,0.0,2,0,2.0,2.0,1.0,False,1-5
2022,NIAAA,5,0.0,6,0,6.0,6.0,1.0,False,1-5
2022,NIAAA,6,0.0,5,0,5.0,5.0,1.0,False,6-10
2022,NIAAA,7,0.0,2,1,2.0,3.0,0.6666666666666666,False,6-10
2022,NIAAA,8,0.0,1,0,1.0,1.0,1.0,False,6-10
2022,NIAAA,9,0.0,4,0,4.0,4.0,1.0,False,6-10
2022,NIAAA,10,0.0,3,0,3.0,3.0,1.0,False,6-10
2022,NIAAA,11,0.0,3,0,3.0,3.0,1.0,False,11-15
2022,NIAAA,12,0.0,3,0,3.0,3.0,1.0,False,11-15
2022,NIAAA,13,0.0,6,2,6.0,8.0,0.75,False,11-15
2022,NIAAA,14,0.0,1,1,1.0,2.0,0.5,False,11-15
2022,NIAAA,15,0.0,3,0,3.0,3.0,1.0,False,11-15
2022,NIAAA,16,0.0,4,2,4.0,6.0,0.6666666666666666,False,16-20
2022,NIAAA,17,0.0,2,0,2.0,2.0,1.0,False,16-20
2022,NIAAA,18,0.0,5,1,5.0,6.0,0.8333333333333334,False,16-20
2022,NIAAA,19,0.0,1,1,1.0,2.0,0.5,False,16-20
2022,NIAAA,20,0.0,3,3,3.0,6.0,0.5,False,16-20
2022,NIAAA,21,0.0,4,4,4.0,8.0,0.5,False,21-25
2022,NIAAA,22,0.0,2,1,2.0,3.0,0.6666666666666666,False,21-25
2022,NIAAA,23,0.0,2,2,2.0,4.0,0.5,False,21-25
2022,NIAAA,24,0.0,2,4,2.0,6.0,0.3333333333333333,False,21-25
2022,NIAAA,25,0.0,3,2,3.0,5.0,0.6,False,21-25
2022,NIAAA,26,0.0,3,4,3.0,7.0,0.42857142857142855,False,26+
2022,NIAAA,27,0.0,0,2,0.0,2.0,0.0,False,26+
2022,NIAAA,28,0.0,1,3,1.0,4.0,0.25,False,26+
2022,NIAAA,29,0.0,1,2,1.0,3.0,0.3333333333333333,False,26+
2022,NIAAA,30,0.0,2,4,2.0,6.0,0.3333333333333333,False,26+
2022,NIAAA,31,0.0,2,2,2.0,4.0,0.5,False,26+
2022,NIAAA,32,0.0,1,3,1.0,4.0,0.25,False,26+
2022,NIAAA,33,0.0,0,3,0.0,3.0,0.0,False,26+
2022,NIAAA,34,0.0,0,4,0.0,4.0,0.0,False,26+
2022,NIAAA,35,0.0,0,6,0.0,6.0,0.0,False,26+
2022,NIAAA,36,0.0,0,4,0.0,4.0,0.0,False,26+
2022,NIAAA,37,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIAAA,38,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIAAA,39,0.0,0,6,0.0,6.0,0.0,False,26+
2022,NIAAA,40,0.0,1,1,1.0,2.0,0.5,False,26+
2022,NIAAA,41,0.0,0,2,0.0,2.0,0.0,False,26+
2022,NIAAA,42,0.0,1,4,1.0,5.0,0.2,False,26+
2022,NIAAA,43,0.0,0,7,0.0,7.0,0.0,False,26+
2022,NIAAA,44,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIAAA,45,0.0,0,3,0.0,3.0,0.0,False,26+
2022,NIAAA,46,0.0,0,3,0.0,3.0,0.0,False,26+
2022,NIAAA,47,0.0,0,4,0.0,4.0,0.0,False,26+
2022,NIAAA,48,0.0,0,4,0.0,4.0,0.0,False,26+
2022,NIAAA,49,0.0,0,2,0.0,2.0,0.0,False,26+
2022,NIAAA,50,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIAAA,51,0.0,0,6,0.0,6.0,0.0,False,26+
2022,NIAAA,52,0.0,0,3,0.0,3.0,0.0,False,26+
2022,NIAAA,53,0.0,0,5,0.0,5.0,0.0,False,26+
2022,NIAAA,54,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIAAA,55,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIAAA,60,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIAID,1,0.0,33,0,33.0,33.0,1.0,False,1-5
2022,NIAID,2,0.0,36,0,36.0,36.0,1.0,False,1-5
2022,NIAID,3,0.0,32,2,32.0,34.0,0.9411764705882353,False,1-5
2022,NIAID,4,0.0,47,1,47.0,48.0,0.9791666666666666,False,1-5
2022,NIAID,5,0.0,28,1,28.0,29.0,0.9655172413793104,False,1-5
2022,NIAID,6,0.0,60,1,60.0,61.0,0.9836065573770492,False,6-10
2022,NIAID,7,0.0,40,0,40.0,40.0,1.0,False,6-10
2022,NIAID,8,0.0,25,0,25.0,25.0,1.0,False,6-10
2022,NIAID,9,0.0,30,2,30.0,32.0,0.9375,False,6-10
2022,NIAID,10,0.0,35,0,35.0,35.0,1.0,False,6-10
2022,NIAID,11,0.0,33,1,33.0,34.0,0.9705882352941176,False,11-15
2022,NIAID,12,0.0,43,0,43.0,43.0,1.0,False,11-15
2022,NIAID,13,2.0,8,15,10.0,25.0,0.4,False,11-15
2022,NIAID,14,2.0,13,21,15.0,36.0,0.4166666666666667,False,11-15
2022,NIAID,15,2.0,15,22,17.0,39.0,0.4358974358974359,False,11-15
2022,NIAID,16,5.0,7,17,12.0,29.0,0.41379310344827586,False,16-20
2022,NIAID,17,7.0,5,24,12.0,36.0,0.3333333333333333,False,16-20
2022,NIAID,18,6.0,5,29,11.0,40.0,0.275,False,16-20
2022,NIAID,19,3.0,1,23,4.0,27.0,0.14814814814814814,False,16-20
2022,NIAID,20,3.0,2,20,5.0,25.0,0.2,False,16-20
2022,NIAID,21,7.0,3,31,10.0,41.0,0.24390243902439024,False,21-25
2022,NIAID,22,2.0,3,23,5.0,28.0,0.17857142857142858,False,21-25
2022,NIAID,23,1.0,2,28,3.0,31.0,0.0967741935483871,False,21-25
2022,NIAID,24,1.0,1,24,2.0,26.0,0.07692307692307693,False,21-25
2022,NIAID,25,1.0,0,25,1.0,26.0,0.038461538461538464,False,21-25
2022,NIAID,26,1.0,0,29,1.0,30.0,0.03333333333333333,False,26+
2022,NIAID,27,7.0,1,23,8.0,31.0,0.25806451612903225,False,26+
2022,NIAID,28,1.0,1,38,2.0,40.0,0.05,False,26+
2022,NIAID,29,2.0,1,24,3.0,27.0,0.1111111111111111,False,26+
2022,NIAID,30,0.0,0,33,0.0,33.0,0.0,False,26+
2022,NIAID,31,0.0,0,21,0.0,21.0,0.0,False,26+
2022,NIAID,32,0.0,1,32,1.0,33.0,0.030303030303030304,False,26+
2022,NIAID,33,0.0,1,28,1.0,29.0,0.034482758620689655,False,26+
2022,NIAID,34,0.0,0,30,0.0,30.0,0.0,False,26+
2022,NIAID,35,0.0,0,42,0.0,42.0,0.0,False,26+
2022,NIAID,36,1.0,1,31,2.0,33.0,0.06060606060606061,False,26+
2022,NIAID,37,0.0,0,15,0.0,15.0,0.0,False,26+
2022,NIAID,38,2.0,0,38,2.0,40.0,0.05,False,26+
2022,NIAID,39,1.0,0,34,1.0,35.0,0.02857142857142857,False,26+
2022,NIAID,40,0.0,0,38,0.0,38.0,0.0,False,26+
2022,NIAID,41,0.0,0,34,0.0,34.0,0.0,False,26+
2022,NIAID,42,0.0,0,34,0.0,34.0,0.0,False,26+
2022,NIAID,43,0.0,1,20,1.0,21.0,0.047619047619047616,False,26+
2022,NIAID,44,0.0,0,30,0.0,30.0,0.0,False,26+
2022,NIAID,45,0.0,0,42,0.0,42.0,0.0,False,26+
2022,NIAID,46,1.0,0,33,1.0,34.0,0.029411764705882353,False,26+
2022,NIAID,47,0.0,0,32,0.0,32.0,0.0,False,26+
2022,NIAID,48,0.0,0,34,0.0,34.0,0.0,False,26+
2022,NIAID,49,0.0,0,25,0.0,25.0,0.0,False,26+
2022,NIAID,50,0.0,0,32,0.0,32.0,0.0,False,26+
2022,NIAID,51,0.0,0,18,0.0,18.0,0.0,False,26+
2022,NIAID,52,0.0,0,24,0.0,24.0,0.0,False,26+
2022,NIAID,53,0.0,0,27,0.0,27.0,0.0,False,26+
2022,NIAID,54,0.0,0,14,0.0,14.0,0.0,False,26+
2022,NIAID,55,0.0,0,8,0.0,8.0,0.0,False,26+
2022,NIAID,56,0.0,0,9,0.0,9.0,0.0,False,26+
2022,NIAID,57,0.0,0,8,0.0,8.0,0.0,False,26+
2022,NIAID,59,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIAMS,1,0.0,12,0,12.0,12.0,1.0,False,1-5
2022,NIAMS,2,0.0,13,0,13.0,13.0,1.0,False,1-5
2022,NIAMS,3,0.0,12,0,12.0,12.0,1.0,False,1-5
2022,NIAMS,4,0.0,11,1,11.0,12.0,0.9166666666666666,False,1-5
2022,NIAMS,5,0.0,7,0,7.0,7.0,1.0,False,1-5
2022,NIAMS,6,0.0,9,1,9.0,10.0,0.9,False,6-10
2022,NIAMS,7,0.0,12,0,12.0,12.0,1.0,False,6-10
2022,NIAMS,8,0.0,18,0,18.0,18.0,1.0,False,6-10
2022,NIAMS,9,0.0,13,0,13.0,13.0,1.0,False,6-10
2022,NIAMS,10,0.0,11,0,11.0,11.0,1.0,False,6-10
2022,NIAMS,11,0.0,8,0,8.0,8.0,1.0,False,11-15
2022,NIAMS,12,0.0,14,1,14.0,15.0,0.9333333333333333,False,11-15
2022,NIAMS,13,4.0,2,1,6.0,7.0,0.8571428571428571,False,11-15
2022,NIAMS,14,2.0,3,4,5.0,9.0,0.5555555555555556,False,11-15
2022,NIAMS,15,1.0,1,7,2.0,9.0,0.2222222222222222,False,11-15
2022,NIAMS,16,1.0,1,7,2.0,9.0,0.2222222222222222,False,16-20
2022,NIAMS,17,3.0,4,6,7.0,13.0,0.5384615384615384,False,16-20
2022,NIAMS,18,1.0,1,15,2.0,17.0,0.11764705882352941,False,16-20
2022,NIAMS,19,0.0,0,7,0.0,7.0,0.0,False,16-20
2022,NIAMS,20,1.0,0,3,1.0,4.0,0.25,False,16-20
2022,NIAMS,21,0.0,1,12,1.0,13.0,0.07692307692307693,False,21-25
2022,NIAMS,22,0.0,0,7,0.0,7.0,0.0,False,21-25
2022,NIAMS,23,0.0,1,12,1.0,13.0,0.07692307692307693,False,21-25
2022,NIAMS,24,1.0,0,9,1.0,10.0,0.1,False,21-25
2022,NIAMS,25,0.0,0,8,0.0,8.0,0.0,False,21-25
2022,NIAMS,26,1.0,0,8,1.0,9.0,0.1111111111111111,False,26+
2022,NIAMS,27,0.0,0,11,0.0,11.0,0.0,False,26+
2022,NIAMS,28,0.0,0,7,0.0,7.0,0.0,False,26+
2022,NIAMS,29,0.0,0,10,0.0,10.0,0.0,False,26+
2022,NIAMS,30,1.0,0,9,1.0,10.0,0.1,False,26+
2022,NIAMS,31,0.0,0,5,0.0,5.0,0.0,False,26+
2022,NIAMS,32,0.0,0,11,0.0,11.0,0.0,False,26+
2022,NIAMS,33,0.0,0,8,0.0,8.0,0.0,False,26+
2022,NIAMS,34,0.0,0,8,0.0,8.0,0.0,False,26+
2022,NIAMS,35,0.0,0,9,0.0,9.0,0.0,False,26+
2022,NIAMS,36,0.0,0,8,0.0,8.0,0.0,False,26+
2022,NIAMS,37,0.0,0,8,0.0,8.0,0.0,False,26+
2022,NIAMS,38,0.0,0,11,0.0,11.0,0.0,False,26+
2022,NIAMS,39,0.0,0,4,0.0,4.0,0.0,False,26+
2022,NIAMS,40,0.0,0,7,0.0,7.0,0.0,False,26+
2022,NIAMS,41,0.0,0,11,0.0,11.0,0.0,False,26+
2022,NIAMS,42,0.0,0,7,0.0,7.0,0.0,False,26+
2022,NIAMS,43,0.0,0,7,0.0,7.0,0.0,False,26+
2022,NIAMS,44,0.0,0,10,0.0,10.0,0.0,False,26+
2022,NIAMS,45,0.0,0,8,0.0,8.0,0.0,False,26+
2022,NIAMS,46,0.0,0,11,0.0,11.0,0.0,False,26+
2022,NIAMS,47,0.0,0,17,0.0,17.0,0.0,False,26+
2022,NIAMS,48,0.0,0,8,0.0,8.0,0.0,False,26+
2022,NIAMS,49,0.0,0,10,0.0,10.0,0.0,False,26+
2022,NIAMS,50,0.0,0,8,0.0,8.0,0.0,False,26+
2022,NIAMS,51,0.0,0,9,0.0,9.0,0.0,False,26+
2022,NIAMS,52,0.0,0,8,0.0,8.0,0.0,False,26+
2022,NIAMS,53,0.0,0,8,0.0,8.0,0.0,False,26+
2022,NIAMS,54,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIAMS,55,0.0,0,4,0.0,4.0,0.0,False,26+
2022,NIAMS,56,0.0,0,3,0.0,3.0,0.0,False,26+
2022,NIAMS,57,0.0,0,2,0.0,2.0,0.0,False,26+
2022,NIAMS,58,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIAMS,59,0.0,0,2,0.0,2.0,0.0,False,26+
2022,NICHD,1,,14,0,14.0,14.0,1.0,True,1-5
2022,NICHD,2,,17,0,17.0,17.0,1.0,True,1-5
2022,NICHD,3,,22,1,22.0,23.0,0.9565217391304348,True,1-5
2022,NICHD,4,,28,0,28.0,28.0,1.0,True,1-5
2022,NICHD,5,,15,1,15.0,16.0,0.9375,True,1-5
2022,NICHD,6,,17,1,17.0,18.0,0.9444444444444444,True,6-10
2022,NICHD,7,,15,0,15.0,15.0,1.0,True,6-10
2022,NICHD,8,,19,1,19.0,20.0,0.95,True,6-10
2022,NICHD,9,,25,2,25.0,27.0,0.9259259259259259,True,6-10
2022,NICHD,10,,13,0,13.0,13.0,1.0,True,6-10
2022,NICHD,11,,8,3,8.0,11.0,0.7272727272727273,True,11-15
2022,NICHD,12,,19,10,19.0,29.0,0.6551724137931034,True,11-15
2022,NICHD,13,,4,9,4.0,13.0,0.3076923076923077,True,11-15
2022,NICHD,14,,6,7,6.0,13.0,0.46153846153846156,True,11-15
2022,NICHD,15,,7,3,7.0,10.0,0.7,True,11-15
2022,NICHD,16,,5,16,5.0,21.0,0.23809523809523808,True,16-20
2022,NICHD,17,,4,8,4.0,12.0,0.3333333333333333,True,16-20
2022,NICHD,18,,8,10,8.0,18.0,0.4444444444444444,True,16-20
2022,NICHD,19,,2,11,2.0,13.0,0.15384615384615385,True,16-20
2022,NICHD,20,,1,14,1.0,15.0,0.06666666666666667,True,16-20
2022,NICHD,21,,5,11,5.0,16.0,0.3125,True,21-25
2022,NICHD,22,,4,8,4.0,12.0,0.3333333333333333,True,21-25
2022,NICHD,23,,1,6,1.0,7.0,0.14285714285714285,True,21-25
2022,NICHD,24,,3,16,3.0,19.0,0.15789473684210525,True,21-25
2022,NICHD,25,,1,5,1.0,6.0,0.16666666666666666,True,21-25
2022,NICHD,26,,0,13,0.0,13.0,0.0,True,26+
2022,NICHD,27,,0,14,0.0,14.0,0.0,True,26+
2022,NICHD,28,,0,16,0.0,16.0,0.0,True,26+
2022,NICHD,29,,0,8,0.0,8.0,0.0,True,26+
2022,NICHD,30,,0,21,0.0,21.0,0.0,True,26+
2022,NICHD,31,,0,7,0.0,7.0,0.0,True,26+
2022,NICHD,32,,0,25,0.0,25.0,0.0,True,26+
2022,NICHD,33,,0,7,0.0,7.0,0.0,True,26+
2022,NICHD,34,,0,10,0.0,10.0,0.0,True,26+
2022,NICHD,35,,0,25,0.0,25.0,0.0,True,26+
2022,NICHD,36,,0,16,0.0,16.0,0.0,True,26+
2022,NICHD,37,,0,6,0.0,6.0,0.0,True,26+
2022,NICHD,38,,0,12,0.0,12.0,0.0,True,26+
2022,NICHD,39,,0,12,0.0,12.0,0.0,True,26+
2022,NICHD,40,,0,9,0.0,9.0,0.0,True,26+
2022,NICHD,41,,0,19,0.0,19.0,0.0,True,26+
2022,NICHD,42,,0,14,0.0,14.0,0.0,True,26+
2022,NICHD,43,,0,11,0.0,11.0,0.0,True,26+
2022,NICHD,44,,0,7,0.0,7.0,0.0,True,26+
2022,NICHD,45,,0,20,0.0,20.0,0.0,True,26+
2022,NICHD,46,,0,21,0.0,21.0,0.0,True,26+
2022,NICHD,47,,0,15,0.0,15.0,0.0,True,26+
2022,NICHD,48,,0,21,0.0,21.0,0.0,True,26+
2022,NICHD,49,,0,16,0.0,16.0,0.0,True,26+
2022,NICHD,50,,0,14,0.0,14.0,0.0,True,26+
2022,NICHD,51,,0,9,0.0,9.0,0.0,True,26+
2022,NICHD,52,,0,17,0.0,17.0,0.0,True,26+
2022,NICHD,53,,0,6,0.0,6.0,0.0,True,26+
2022,NICHD,54,,0,4,0.0,4.0,0.0,True,26+
2022,NICHD,55,,0,5,0.0,5.0,0.0,True,26+
2022,NICHD,56,,0,2,0.0,2.0,0.0,True,26+
2022,NICHD,58,,0,1,0.0,1.0,0.0,True,26+
2022,NICHD,59,,0,1,0.0,1.0,0.0,True,26+
2022,NIDA,1,,9,0,9.0,9.0,1.0,True,1-5
2022,NIDA,2,,7,0,7.0,7.0,1.0,True,1-5
2022,NIDA,3,,14,1,14.0,15.0,0.9333333333333333,True,1-5
2022,NIDA,4,,11,0,11.0,11.0,1.0,True,1-5
2022,NIDA,5,,4,1,4.0,5.0,0.8,True,1-5
2022,NIDA,6,,8,1,8.0,9.0,0.8888888888888888,True,6-10
2022,NIDA,7,,9,0,9.0,9.0,1.0,True,6-10
2022,NIDA,8,,3,0,3.0,3.0,1.0,True,6-10
2022,NIDA,9,,9,1,9.0,10.0,0.9,True,6-10
2022,NIDA,10,,5,1,5.0,6.0,0.8333333333333334,True,6-10
2022,NIDA,11,,3,1,3.0,4.0,0.75,True,11-15
2022,NIDA,12,,10,1,10.0,11.0,0.9090909090909091,True,11-15
2022,NIDA,13,,4,2,4.0,6.0,0.6666666666666666,True,11-15
2022,NIDA,14,,7,1,7.0,8.0,0.875,True,11-15
2022,NIDA,15,,3,7,3.0,10.0,0.3,True,11-15
2022,NIDA,16,,4,3,4.0,7.0,0.5714285714285714,True,16-20
2022,NIDA,17,,4,3,4.0,7.0,0.5714285714285714,True,16-20
2022,NIDA,18,,3,9,3.0,12.0,0.25,True,16-20
2022,NIDA,19,,2,5,2.0,7.0,0.2857142857142857,True,16-20
2022,NIDA,20,,3,8,3.0,11.0,0.2727272727272727,True,16-20
2022,NIDA,21,,6,3,6.0,9.0,0.6666666666666666,True,21-25
2022,NIDA,22,,0,2,0.0,2.0,0.0,True,21-25
2022,NIDA,23,,1,9,1.0,10.0,0.1,True,21-25
2022,NIDA,24,,0,10,0.0,10.0,0.0,True,21-25
2022,NIDA,25,,0,4,0.0,4.0,0.0,True,21-25
2022,NIDA,26,,2,9,2.0,11.0,0.18181818181818182,True,26+
2022,NIDA,27,,0,2,0.0,2.0,0.0,True,26+
2022,NIDA,28,,0,6,0.0,6.0,0.0,True,26+
2022,NIDA,29,,0,11,0.0,11.0,0.0,True,26+
2022,NIDA,30,,0,10,0.0,10.0,0.0,True,26+
2022,NIDA,31,,0,4,0.0,4.0,0.0,True,26+
2022,NIDA,32,,0,9,0.0,9.0,0.0,True,26+
2022,NIDA,33,,0,5,0.0,5.0,0.0,True,26+
2022,NIDA,34,,0,7,0.0,7.0,0.0,True,26+
2022,NIDA,35,,0,8,0.0,8.0,0.0,True,26+
2022,NIDA,36,,0,12,0.0,12.0,0.0,True,26+
2022,NIDA,37,,0,5,0.0,5.0,0.0,True,26+
2022,NIDA,38,,0,7,0.0,7.0,0.0,True,26+
2022,NIDA,39,,0,11,0.0,11.0,0.0,True,26+
2022,NIDA,40,,0,12,0.0,12.0,0.0,True,26+
2022,NIDA,41,,0,7,0.0,7.0,0.0,True,26+
2022,NIDA,42,,0,8,0.0,8.0,0.0,True,26+
2022,NIDA,43,,0,6,0.0,6.0,0.0,True,26+
2022,NIDA,44,,0,10,0.0,10.0,0.0,True,26+
2022,NIDA,45,,0,5,0.0,5.0,0.0,True,26+
2022,NIDA,46,,0,9,0.0,9.0,0.0,True,26+
2022,NIDA,47,,0,6,0.0,6.0,0.0,True,26+
2022,NIDA,48,,0,7,0.0,7.0,0.0,True,26+
2022,NIDA,49,,0,9,0.0,9.0,0.0,True,26+
2022,NIDA,50,,0,9,0.0,9.0,0.0,True,26+
2022,NIDA,51,,0,4,0.0,4.0,0.0,True,26+
2022,NIDA,52,,0,10,0.0,10.0,0.0,True,26+
2022,NIDA,53,,0,9,0.0,9.0,0.0,True,26+
2022,NIDA,54,,0,1,0.0,1.0,0.0,True,26+
2022,NIDA,55,,0,2,0.0,2.0,0.0,True,26+
2022,NIDCD,1,,4,0,4.0,4.0,1.0,True,1-5
2022,NIDCD,2,,8,0,8.0,8.0,1.0,True,1-5
2022,NIDCD,3,,3,0,3.0,3.0,1.0,True,1-5
2022,NIDCD,4,,5,0,5.0,5.0,1.0,True,1-5
2022,NIDCD,5,,7,0,7.0,7.0,1.0,True,1-5
2022,NIDCD,6,,7,0,7.0,7.0,1.0,True,6-10
2022,NIDCD,7,,7,0,7.0,7.0,1.0,True,6-10
2022,NIDCD,8,,9,0,9.0,9.0,1.0,True,6-10
2022,NIDCD,9,,8,0,8.0,8.0,1.0,True,6-10
2022,NIDCD,10,,4,0,4.0,4.0,1.0,True,6-10
2022,NIDCD,11,,6,0,6.0,6.0,1.0,True,11-15
2022,NIDCD,12,,9,0,9.0,9.0,1.0,True,11-15
2022,NIDCD,13,,8,0,8.0,8.0,1.0,True,11-15
2022,NIDCD,14,,5,0,5.0,5.0,1.0,True,11-15
2022,NIDCD,15,,2,1,2.0,3.0,0.6666666666666666,True,11-15
2022,NIDCD,16,,2,1,2.0,3.0,0.6666666666666666,True,16-20
2022,NIDCD,17,,3,2,3.0,5.0,0.6,True,16-20
2022,NIDCD,18,,1,2,1.0,3.0,0.3333333333333333,True,16-20
2022,NIDCD,19,,3,0,3.0,3.0,1.0,True,16-20
2022,NIDCD,20,,0,4,0.0,4.0,0.0,True,16-20
2022,NIDCD,21,,0,5,0.0,5.0,0.0,True,21-25
2022,NIDCD,22,,3,2,3.0,5.0,0.6,True,21-25
2022,NIDCD,23,,0,2,0.0,2.0,0.0,True,21-25
2022,NIDCD,24,,2,2,2.0,4.0,0.5,True,21-25
2022,NIDCD,25,,2,4,2.0,6.0,0.3333333333333333,True,21-25
2022,NIDCD,26,,3,6,3.0,9.0,0.3333333333333333,True,26+
2022,NIDCD,27,,0,1,0.0,1.0,0.0,True,26+
2022,NIDCD,28,,0,2,0.0,2.0,0.0,True,26+
2022,NIDCD,29,,0,6,0.0,6.0,0.0,True,26+
2022,NIDCD,30,,0,8,0.0,8.0,0.0,True,26+
2022,NIDCD,31,,0,2,0.0,2.0,0.0,True,26+
2022,NIDCD,32,,1,3,1.0,4.0,0.25,True,26+
2022,NIDCD,33,,0,4,0.0,4.0,0.0,True,26+
2022,NIDCD,34,,0,6,0.0,6.0,0.0,True,26+
2022,NIDCD,35,,0,3,0.0,3.0,0.0,True,26+
2022,NIDCD,36,,0,4,0.0,4.0,0.0,True,26+
2022,NIDCD,37,,0,5,0.0,5.0,0.0,True,26+
2022,NIDCD,38,,0,5,0.0,5.0,0.0,True,26+
2022,NIDCD,39,,0,4,0.0,4.0,0.0,True,26+
2022,NIDCD,40,,0,5,0.0,5.0,0.0,True,26+
2022,NIDCD,41,,0,5,0.0,5.0,0.0,True,26+
2022,NIDCD,42,,0,3,0.0,3.0,0.0,True,26+
2022,NIDCD,43,,0,2,0.0,2.0,0.0,True,26+
2022,NIDCD,44,,0,5,0.0,5.0,0.0,True,26+
2022,NIDCD,45,,0,2,0.0,2.0,0.0,True,26+
2022,NIDCD,46,,0,3,0.0,3.0,0.0,True,26+
2022,NIDCD,47,,0,5,0.0,5.0,0.0,True,26+
2022,NIDCD,48,,0,8,0.0,8.0,0.0,True,26+
2022,NIDCD,49,,0,4,0.0,4.0,0.0,True,26+
2022,NIDCD,50,,0,5,0.0,5.0,0.0,True,26+
2022,NIDCD,51,,0,3,0.0,3.0,0.0,True,26+
2022,NIDCD,52,,0,2,0.0,2.0,0.0,True,26+
2022,NIDCD,53,,0,2,0.0,2.0,0.0,True,26+
2022,NIDCD,54,,0,1,0.0,1.0,0.0,True,26+
2022,NIDCR,1,0.0,2,0,2.0,2.0,1.0,False,1-5
2022,NIDCR,2,0.0,1,0,1.0,1.0,1.0,False,1-5
2022,NIDCR,3,0.0,3,0,3.0,3.0,1.0,False,1-5
2022,NIDCR,4,0.0,7,0,7.0,7.0,1.0,False,1-5
2022,NIDCR,5,0.0,3,0,3.0,3.0,1.0,False,1-5
2022,NIDCR,6,0.0,11,0,11.0,11.0,1.0,False,6-10
2022,NIDCR,7,0.0,5,0,5.0,5.0,1.0,False,6-10
2022,NIDCR,8,0.0,5,1,5.0,6.0,0.8333333333333334,False,6-10
2022,NIDCR,9,0.0,3,0,3.0,3.0,1.0,False,6-10
2022,NIDCR,10,0.0,2,0,2.0,2.0,1.0,False,6-10
2022,NIDCR,11,0.0,2,0,2.0,2.0,1.0,False,11-15
2022,NIDCR,12,0.0,8,0,8.0,8.0,1.0,False,11-15
2022,NIDCR,13,0.0,2,0,2.0,2.0,1.0,False,11-15
2022,NIDCR,14,0.0,5,0,5.0,5.0,1.0,False,11-15
2022,NIDCR,15,0.0,6,0,6.0,6.0,1.0,False,11-15
2022,NIDCR,16,1.0,1,2,2.0,4.0,0.5,False,16-20
2022,NIDCR,17,1.0,1,0,2.0,2.0,1.0,False,16-20
2022,NIDCR,18,1.0,0,1,1.0,2.0,0.5,False,16-20
2022,NIDCR,19,1.0,0,2,1.0,3.0,0.3333333333333333,False,16-20
2022,NIDCR,20,0.0,0,3,0.0,3.0,0.0,False,16-20
2022,NIDCR,21,0.0,1,2,1.0,3.0,0.3333333333333333,False,21-25
2022,NIDCR,22,1.0,1,2,2.0,4.0,0.5,False,21-25
2022,NIDCR,23,1.0,2,2,3.0,5.0,0.6,False,21-25
2022,NIDCR,24,1.0,2,3,3.0,6.0,0.5,False,21-25
2022,NIDCR,25,2.0,0,2,2.0,4.0,0.5,False,21-25
2022,NIDCR,26,0.0,3,2,3.0,5.0,0.6,False,26+
